company,city,website,phone,google_rating,google_reviews,intel_json,reply_prob,replied
Synthetic Lead 0150,Tallahassee,https://lead150.example.com,+1-555-0000150,4.019364787498278,22,"{""place_id"": ""synthetic_0150"", ""types"": [""real_estate_agency"", ""finance""]}",0.1543929369941438,0
Synthetic Lead 0151,Miami,https://lead151.example.com,+1-555-0000151,4.376017235901462,26,"{""place_id"": ""synthetic_0151"", ""types"": [""real_estate_agency"", ""finance""]}",0.23913077560358764,0
Synthetic Lead 0152,Jacksonville,,+1-555-0000152,3.705686425282697,50,"{""place_id"": ""synthetic_0152"", ""types"": [""real_estate_agency""]}",0.10765393533498716,0
Synthetic Lead 0153,Tallahassee,https://lead153.example.com,+1-555-0000153,4.425158639021907,39,"{""place_id"": ""synthetic_0153"", ""types"": [""insurance_agency""]}",0.2679172303666806,1
Synthetic Lead 0154,Jacksonville,https://lead154.example.com,+1-555-0000154,4.2015542750928185,21,"{""place_id"": ""synthetic_0154"", ""types"": [""insurance_agency""]}",0.13597564348896474,0
Synthetic Lead 0155,Jacksonville,https://lead155.example.com,+1-555-0000155,3.8250933308577415,7,"{""place_id"": ""synthetic_0155"", ""types"": [""real_estate_agency"", ""finance""]}",0.05294864867917672,0
Synthetic Lead 0156,Fort Lauderdale,https://lead156.example.com,+1-555-0000156,4.082085318912574,21,"{""place_id"": ""synthetic_0156"", ""types"": [""real_estate_agency""]}",0.1575994273000385,0
Synthetic Lead 0157,Miami,https://lead157.example.com,+1-555-0000157,4.10791212674239,19,"{""place_id"": ""synthetic_0157"", ""types"": [""real_estate_agency""]}",0.14920935663707263,0
Synthetic Lead 0158,Fort Lauderdale,https://lead158.example.com,+1-555-0000158,4.064922435331452,25,"{""place_id"": ""synthetic_0158"", ""types"": [""real_estate_agency""]}",0.17739076177464524,0
Synthetic Lead 0159,Tallahassee,https://lead159.example.com,+1-555-0000159,5.0,283,"{""place_id"": ""synthetic_0159"", ""types"": [""real_estate_agency""]}",0.8922441380723488,1
Synthetic Lead 0160,Naples,https://lead160.example.com,+1-555-0000160,4.1507769988460606,10,"{""place_id"": ""synthetic_0160"", ""types"": [""real_estate_agency""]}",0.09302039667397961,0
Synthetic Lead 0161,Tampa,https://lead161.example.com,+1-555-0000161,4.078051944911332,33,"{""place_id"": ""synthetic_0161"", ""types"": [""real_estate_agency"", ""finance""]}",0.22065723341687812,1
Synthetic Lead 0162,Orlando,https://lead162.example.com,,3.1512745211949293,72,"{""place_id"": ""synthetic_0162"", ""types"": [""real_estate_agency""]}",0.13244491850622672,0
Synthetic Lead 0163,St. Petersburg,https://lead163.example.com,+1-555-0000163,,0,"{""place_id"": ""synthetic_0163"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0164,Jacksonville,,+1-555-0000164,4.068463287771824,332,"{""place_id"": ""synthetic_0164"", ""types"": [""point_of_interest"", ""establishment""]}",0.454739240232893,0
Synthetic Lead 0165,Orlando,,+1-555-0000165,3.857073661911679,12,"{""place_id"": ""synthetic_0165"", ""types"": [""insurance_agency""]}",0.029197392962450223,0
Synthetic Lead 0166,Miami,,+1-555-0000166,4.890853796688899,29,"{""place_id"": ""synthetic_0166"", ""types"": [""real_estate_agency""]}",0.21757494606979408,0
Synthetic Lead 0167,Miami,,+1-555-0000167,4.117531112301891,7,"{""place_id"": ""synthetic_0167"", ""types"": [""insurance_agency""]}",0.02372182602576824,1
Synthetic Lead 0168,Tampa,https://lead168.example.com,+1-555-0000168,4.844222124659126,13,"{""place_id"": ""synthetic_0168"", ""types"": [""real_estate_agency""]}",0.20551588298627174,0
Synthetic Lead 0169,Miami,,+1-555-0000169,4.230852317025184,27,"{""place_id"": ""synthetic_0169"", ""types"": [""real_estate_agency""]}",0.11100589905722312,0
Synthetic Lead 0170,Miami,https://lead170.example.com,+1-555-0000170,4.218613918210789,55,"{""place_id"": ""synthetic_0170"", ""types"": [""real_estate_agency"", ""finance""]}",0.35143262967735095,0
Synthetic Lead 0171,Miami,https://lead171.example.com,+1-555-0000171,4.15560177614375,29,"{""place_id"": ""synthetic_0171"", ""types"": [""real_estate_agency""]}",0.21481931755172973,0
Synthetic Lead 0172,Naples,https://lead172.example.com,+1-555-0000172,4.20189812581073,91,"{""place_id"": ""synthetic_0172"", ""types"": [""real_estate_agency""]}",0.4635097718112818,1
Synthetic Lead 0173,Miami,https://lead173.example.com,+1-555-0000173,5.0,17,"{""place_id"": ""synthetic_0173"", ""types"": [""real_estate_agency""]}",0.28483747577260005,1
Synthetic Lead 0174,Miami,https://lead174.example.com,+1-555-0000174,3.040194636624391,13,"{""place_id"": ""synthetic_0174"", ""types"": [""real_estate_agency"", ""finance""]}",0.04114150821589096,0
Synthetic Lead 0175,Tampa,https://lead175.example.com,+1-555-0000175,,0,"{""place_id"": ""synthetic_0175"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0176,Orlando,https://lead176.example.com,+1-555-0000176,3.9284145844719434,32,"{""place_id"": ""synthetic_0176"", ""types"": [""real_estate_agency"", ""finance""]}",0.1886488019393378,0
Synthetic Lead 0177,Naples,,+1-555-0000177,4.207263940968785,8,"{""place_id"": ""synthetic_0177"", ""types"": [""real_estate_agency""]}",0.038421187186671195,0
Synthetic Lead 0178,Naples,https://lead178.example.com,+1-555-0000178,4.545052212382006,8,"{""place_id"": ""synthetic_0178"", ""types"": [""insurance_agency""]}",0.082718964419371,0
Synthetic Lead 0179,Tampa,https://lead179.example.com,+1-555-0000179,4.436543599013738,6,"{""place_id"": ""synthetic_0179"", ""types"": [""real_estate_agency""]}",0.07856267795355196,0
Synthetic Lead 0180,Tampa,https://lead180.example.com,+1-555-0000180,4.007877043559715,61,"{""place_id"": ""synthetic_0180"", ""types"": [""real_estate_agency""]}",0.3165613860018455,1
Synthetic Lead 0181,Tampa,https://lead181.example.com,+1-555-0000181,4.7095218466208815,12,"{""place_id"": ""synthetic_0181"", ""types"": [""insurance_agency""]}",0.13416756862424056,0
Synthetic Lead 0182,Miami,https://lead182.example.com,+1-555-0000182,4.715097701576366,23,"{""place_id"": ""synthetic_0182"", ""types"": [""real_estate_agency"", ""finance""]}",0.2868162382371514,0
Synthetic Lead 0183,Orlando,https://lead183.example.com,,4.292028915635783,18,"{""place_id"": ""synthetic_0183"", ""types"": [""real_estate_agency""]}",0.14202322594039307,0
Synthetic Lead 0184,Miami,https://lead184.example.com,+1-555-0000184,4.681328786243421,48,"{""place_id"": ""synthetic_0184"", ""types"": [""real_estate_agency""]}",0.45109880308193023,1
Synthetic Lead 0185,Miami,https://lead185.example.com,+1-555-0000185,4.336322631716064,7,"{""place_id"": ""synthetic_0185"", ""types"": [""real_estate_agency""]}",0.0818229501305467,0
Synthetic Lead 0186,Jacksonville,,+1-555-0000186,3.9192584866085585,5,"{""place_id"": ""synthetic_0186"", ""types"": [""real_estate_agency""]}",0.020472780196319804,0
Synthetic Lead 0187,Miami,,+1-555-0000187,,0,"{""place_id"": ""synthetic_0187"", ""types"": [""insurance_agency""]}",0.00018407190496342368,0
Synthetic Lead 0188,Miami,https://lead188.example.com,+1-555-0000188,4.255306561289339,41,"{""place_id"": ""synthetic_0188"", ""types"": [""real_estate_agency""]}",0.29882650698359287,1
Synthetic Lead 0189,Tampa,https://lead189.example.com,+1-555-0000189,4.2006699233772435,29,"{""place_id"": ""synthetic_0189"", ""types"": [""insurance_agency""]}",0.17565274936535596,0
Synthetic Lead 0190,Tampa,,,4.936476786094787,7,"{""place_id"": ""synthetic_0190"", ""types"": [""real_estate_agency""]}",0.053629129381833694,0
Synthetic Lead 0191,Miami,https://lead191.example.com,+1-555-0000191,2.974563935729957,45,"{""place_id"": ""synthetic_0191"", ""types"": [""real_estate_agency""]}",0.09389684622829521,1
Synthetic Lead 0192,Miami,https://lead192.example.com,+1-555-0000192,3.4911579149202154,8,"{""place_id"": ""synthetic_0192"", ""types"": [""real_estate_agency""]}",0.04370316014088962,0
Synthetic Lead 0193,Miami,https://lead193.example.com,+1-555-0000193,3.6064647868128152,10,"{""place_id"": ""synthetic_0193"", ""types"": [""real_estate_agency""]}",0.05734206227857427,0
Synthetic Lead 0194,Orlando,https://lead194.example.com,+1-555-0000194,4.018369676215597,6,"{""place_id"": ""synthetic_0194"", ""types"": [""real_estate_agency""]}",0.05546179704322981,0
Synthetic Lead 0195,St. Petersburg,https://lead195.example.com,,4.072695915116985,95,"{""place_id"": ""synthetic_0195"", ""types"": [""point_of_interest"", ""establishment""]}",0.3163752279762592,1
Synthetic Lead 0196,Naples,https://lead196.example.com,+1-555-0000196,3.4463371761134765,42,"{""place_id"": ""synthetic_0196"", ""types"": [""real_estate_agency""]}",0.14536544355795944,0
Synthetic Lead 0197,Tampa,https://lead197.example.com,+1-555-0000197,3.707420983844587,41,"{""place_id"": ""synthetic_0197"", ""types"": [""real_estate_agency"", ""finance""]}",0.18410253595054485,0
Synthetic Lead 0198,Tampa,https://lead198.example.com,+1-555-0000198,3.769579160738215,89,"{""place_id"": ""synthetic_0198"", ""types"": [""real_estate_agency""]}",0.3276218618216267,0
Synthetic Lead 0199,Fort Lauderdale,https://lead199.example.com,+1-555-0000199,5.0,587,"{""place_id"": ""synthetic_0199"", ""types"": [""real_estate_agency""]}",0.948553689479836,1
Synthetic Lead 0200,Fort Lauderdale,https://lead200.example.com,+1-555-0000200,5.0,2,"{""place_id"": ""synthetic_0200"", ""types"": [""real_estate_agency""]}",0.052574032387290304,0
Synthetic Lead 0201,Miami,,+1-555-0000201,3.9941252911576757,8,"{""place_id"": ""synthetic_0201"", ""types"": [""real_estate_agency""]}",0.03173462980320435,0
Synthetic Lead 0202,Miami,https://lead202.example.com,,4.0182083548466005,9,"{""place_id"": ""synthetic_0202"", ""types"": [""real_estate_agency"", ""finance""]}",0.06324947293588631,0
Synthetic Lead 0203,Tampa,https://lead203.example.com,+1-555-0000203,3.625398001405853,7,"{""place_id"": ""synthetic_0203"", ""types"": [""real_estate_agency"", ""finance""]}",0.044525918573131706,0
Synthetic Lead 0204,Jacksonville,https://lead204.example.com,+1-555-0000204,,0,"{""place_id"": ""synthetic_0204"", ""types"": [""insurance_agency""]}",0.00040956716498605005,0
Synthetic Lead 0205,Miami,,+1-555-0000205,4.141559906795738,14,"{""place_id"": ""synthetic_0205"", ""types"": [""insurance_agency""]}",0.04373385867058149,0
Synthetic Lead 0206,Orlando,https://lead206.example.com,+1-555-0000206,3.7010740083779874,4,"{""place_id"": ""synthetic_0206"", ""types"": [""real_estate_agency""]}",0.03159795291107496,0
Synthetic Lead 0207,Orlando,,+1-555-0000207,4.157574734168995,30,"{""place_id"": ""synthetic_0207"", ""types"": [""real_estate_agency""]}",0.11284536496461223,0
Synthetic Lead 0208,Orlando,https://lead208.example.com,+1-555-0000208,3.3998970754782616,21,"{""place_id"": ""synthetic_0208"", ""types"": [""real_estate_agency"", ""finance""]}",0.08303455317205924,0
Synthetic Lead 0209,Tampa,https://lead209.example.com,+1-555-0000209,3.8190127708448713,35,"{""place_id"": ""synthetic_0209"", ""types"": [""real_estate_agency""]}",0.1821966925481122,0
Synthetic Lead 0210,Fort Lauderdale,https://lead210.example.com,+1-555-0000210,4.274313547651416,36,"{""place_id"": ""synthetic_0210"", ""types"": [""real_estate_agency""]}",0.27758726088948427,0
Synthetic Lead 0211,Jacksonville,https://lead211.example.com,,4.383104798891969,41,"{""place_id"": ""synthetic_0211"", ""types"": [""point_of_interest"", ""establishment""]}",0.23066445975690408,0
Synthetic Lead 0212,Orlando,,+1-555-0000212,4.4087359793710075,12,"{""place_id"": ""synthetic_0212"", ""types"": [""point_of_interest"", ""establishment""]}",0.049228620596115075,0
Synthetic Lead 0213,Miami,,+1-555-0000213,3.5397555079214813,256,"{""place_id"": ""synthetic_0213"", ""types"": [""insurance_agency""]}",0.2336859110529338,0
Synthetic Lead 0214,Tallahassee,https://lead214.example.com,+1-555-0000214,4.6273428650677815,26,"{""place_id"": ""synthetic_0214"", ""types"": [""real_estate_agency""]}",0.29267938334696153,0
Synthetic Lead 0215,Tampa,,+1-555-0000215,3.799894151699075,2,"{""place_id"": ""synthetic_0215"", ""types"": [""real_estate_agency"", ""finance""]}",0.009860024722465482,0
Synthetic Lead 0216,Miami,https://lead216.example.com,+1-555-0000216,4.516428957303654,6,"{""place_id"": ""synthetic_0216"", ""types"": [""real_estate_agency""]}",0.08387775793053355,0
Synthetic Lead 0217,Orlando,https://lead217.example.com,+1-555-0000217,4.194680661690904,2,"{""place_id"": ""synthetic_0217"", ""types"": [""real_estate_agency""]}",0.029101614954638838,0
Synthetic Lead 0218,St. Petersburg,https://lead218.example.com,+1-555-0000218,3.511806250461026,20,"{""place_id"": ""synthetic_0218"", ""types"": [""real_estate_agency""]}",0.0891898318644925,0
Synthetic Lead 0219,St. Petersburg,https://lead219.example.com,+1-555-0000219,4.041901147709406,17,"{""place_id"": ""synthetic_0219"", ""types"": [""point_of_interest"", ""establishment""]}",0.09878129871721322,0
Synthetic Lead 0220,Tallahassee,,+1-555-0000220,4.382681871031884,11,"{""place_id"": ""synthetic_0220"", ""types"": [""point_of_interest"", ""establishment""]}",0.04448534673520877,0
Synthetic Lead 0221,Jacksonville,https://lead221.example.com,+1-555-0000221,4.506482690237299,224,"{""place_id"": ""synthetic_0221"", ""types"": [""real_estate_agency"", ""finance""]}",0.7614524673050846,1
Synthetic Lead 0222,Tampa,https://lead222.example.com,+1-555-0000222,4.129506051277791,38,"{""place_id"": ""synthetic_0222"", ""types"": [""real_estate_agency""]}",0.2552614705535171,0
Synthetic Lead 0223,Tampa,https://lead223.example.com,,4.965889445300527,48,"{""place_id"": ""synthetic_0223"", ""types"": [""real_estate_agency""]}",0.4851601528823626,0
Synthetic Lead 0224,Miami,https://lead224.example.com,+1-555-0000224,4.703755385493279,6,"{""place_id"": ""synthetic_0224"", ""types"": [""real_estate_agency""]}",0.09764095974372322,1
Synthetic Lead 0225,Fort Lauderdale,https://lead225.example.com,,4.071672941800124,6,"{""place_id"": ""synthetic_0225"", ""types"": [""point_of_interest"", ""establishment""]}",0.03600385680463127,0
Synthetic Lead 0226,Jacksonville,https://lead226.example.com,,,0,"{""place_id"": ""synthetic_0226"", ""types"": [""real_estate_agency""]}",0.00045262222324053464,0
Synthetic Lead 0227,Miami,https://lead227.example.com,+1-555-0000227,5.0,24,"{""place_id"": ""synthetic_0227"", ""types"": [""real_estate_agency""]}",0.3637241158433582,0
Synthetic Lead 0228,Tallahassee,https://lead228.example.com,+1-555-0000228,5.0,2,"{""place_id"": ""synthetic_0228"", ""types"": [""real_estate_agency"", ""finance""]}",0.052574032387290304,1
Synthetic Lead 0229,Tampa,https://lead229.example.com,+1-555-0000229,3.5860000595887516,16,"{""place_id"": ""synthetic_0229"", ""types"": [""real_estate_agency""]}",0.08070624123394417,0
Synthetic Lead 0230,Miami,https://lead230.example.com,+1-555-0000230,3.736733444421425,20,"{""place_id"": ""synthetic_0230"", ""types"": [""real_estate_agency"", ""finance""]}",0.11047564893211989,1
Synthetic Lead 0231,Orlando,https://lead231.example.com,+1-555-0000231,4.942459393366926,15,"{""place_id"": ""synthetic_0231"", ""types"": [""real_estate_agency""]}",0.24813063416488249,0
Synthetic Lead 0232,Tallahassee,,+1-555-0000232,3.6708594745811816,7,"{""place_id"": ""synthetic_0232"", ""types"": [""real_estate_agency"", ""finance""]}",0.021359262439307265,0
Synthetic Lead 0233,Naples,,+1-555-0000233,3.5387294333541606,10,"{""place_id"": ""synthetic_0233"", ""types"": [""real_estate_agency""]}",0.0249729102523259,0
Synthetic Lead 0234,Tampa,https://lead234.example.com,+1-555-0000234,3.956902934650477,16,"{""place_id"": ""synthetic_0234"", ""types"": [""real_estate_agency""]}",0.1137878076175986,0
Synthetic Lead 0235,Naples,,,4.410113354737293,22,"{""place_id"": ""synthetic_0235"", ""types"": [""real_estate_agency""]}",0.09259730713552716,0
Synthetic Lead 0236,Tallahassee,https://lead236.example.com,+1-555-0000236,4.148801646694452,41,"{""place_id"": ""synthetic_0236"", ""types"": [""real_estate_agency""]}",0.27358538786485725,0
Synthetic Lead 0237,Tallahassee,https://lead237.example.com,+1-555-0000237,3.8747181897972043,73,"{""place_id"": ""synthetic_0237"", ""types"": [""insurance_agency""]}",0.2559377580641302,1
Synthetic Lead 0238,Tallahassee,https://lead238.example.com,,,0,"{""place_id"": ""synthetic_0238"", ""types"": [""real_estate_agency""]}",0.00045262222324053464,0
Synthetic Lead 0239,Tampa,https://lead239.example.com,+1-555-0000239,3.843831467793646,11,"{""place_id"": ""synthetic_0239"", ""types"": [""real_estate_agency""]}",0.07647390843893355,0
Synthetic Lead 0240,St. Petersburg,,+1-555-0000240,3.760245185670529,33,"{""place_id"": ""synthetic_0240"", ""types"": [""real_estate_agency"", ""finance""]}",0.08161304724008543,0
Synthetic Lead 0241,Jacksonville,https://lead241.example.com,+1-555-0000241,5.0,41,"{""place_id"": ""synthetic_0241"", ""types"": [""real_estate_agency""]}",0.5028591138647577,1
Synthetic Lead 0242,Fort Lauderdale,https://lead242.example.com,,4.348755535592778,11,"{""place_id"": ""synthetic_0242"", ""types"": [""real_estate_agency"", ""finance""]}",0.09974226201275864,0
Synthetic Lead 0243,Miami,https://lead243.example.com,+1-555-0000243,4.643379527202369,51,"{""place_id"": ""synthetic_0243"", ""types"": [""real_estate_agency"", ""finance""]}",0.4553769531704147,0
Synthetic Lead 0244,St. Petersburg,https://lead244.example.com,+1-555-0000244,3.955461265940538,65,"{""place_id"": ""synthetic_0244"", ""types"": [""real_estate_agency""]}",0.31549750339901783,0
Synthetic Lead 0245,Naples,https://lead245.example.com,+1-555-0000245,4.107021661406976,94,"{""place_id"": ""synthetic_0245"", ""types"": [""real_estate_agency"", ""finance""]}",0.4411491893001625,0
Synthetic Lead 0246,Orlando,https://lead246.example.com,+1-555-0000246,3.8432230093148227,169,"{""place_id"": ""synthetic_0246"", ""types"": [""real_estate_agency""]}",0.4910424752943554,1
